,id_movie,title,genres
3114,110479,Smashing Time,comedy
3115,299121,Train Ride to Hollywood,comedy fantasy
3116,13005,Where the Buffalo Roam,comedy drama
3117,65134,Zachariah,action comedy western
3118,121738,Kestrel's Eye,documentary foreign
3119,18681,Eye of the Beholder,drama mystery thriller
3120,75531,Isn't She Great,comedy drama
3121,20468,The Big Tease,comedy foreign
3122,14521,The Cup,comedy
3123,46835,Santitos,drama foreign romance
3124,10406,Encino Man,comedy family
3125,14741,The Goodbye Girl,comedy romance
3126,32015,I Am Cuba,drama
3127,1883,Malcolm X,drama history
3128,2005,Sister Act,comedy music
3129,6279,Sister Act 2: Back in the Habit,comedy music
3130,11087,The Hand that Rocks the Cradle,thriller
3131,7305,Alive,action adventure drama thriller
3132,24735,Agnes of God,drama mystery
3133,9475,Scent of a Woman,drama
3134,8872,Wayne's World,comedy music
3135,8873,Wayne's World 2,comedy music
3136,11287,A League of Their Own,comedy
3137,9869,Patriot Games,action crime drama thriller
3138,619,The Bodyguard,action drama music romance thriller
3139,9374,Death Becomes Her,comedy fantasy
3140,11259,Far and Away,adventure drama romance western
3141,8293,Howards End,drama romance
3142,11068,Singles,comedy drama romance
3143,1923,Twin Peaks: Fire Walk with Me,drama mystery
3144,10158,White Men Can't Jump,comedy drama
3145,10206,Buffy the Vampire Slayer,action comedy horror
3146,11782,Hard Boiled,action crime thriller
3147,10086,Man Bites Dog,comedy crime drama horror
3148,9367,El Mariachi,action crime thriller
3149,9876,Stop! Or My Mom Will Shoot,action comedy
3150,10326,Forever Young,adventure drama fantasy romance science_fiction
3151,16562,The Cutting Edge,comedy drama romance
3152,9609,Of Mice and Men,drama
3153,12143,Bad Lieutenant,crime drama
3154,4234,Scream 3,horror mystery
3155,9605,Single White Female,thriller
3156,8374,The Boondock Saints,action crime thriller
3157,29076,Gun Shy,action comedy romance thriller
3158,80471,Beloved/Friend,drama foreign
3159,49477,Gendernauts: A Journey Through Shifting Identities,documentary
3160,121940,Knockout,action drama
3161,28156,The Baby,horror thriller
3162,113096,The Brandon Teena Story,documentary
3163,106837,Different for Girls,comedy foreign
3164,24349,Minnie and Moskowitz,comedy drama romance
3165,27841,They Might Be Giants,comedy mystery thriller
3166,1907,The Beach,adventure drama romance thriller
3167,15489,Snow Day,comedy family
3168,15655,The Tigger Movie,animation family
3169,68546,Cotton Mary,drama foreign
3170,36210,Not One Less,drama
3171,279444,Soft Toilet Seats,comedy
3172,77908,Trois,drama romance thriller
3173,22342,The Big Combo,action crime drama mystery thriller
3174,96484,Conceiving Ada,drama fantasy science_fiction
3175,30062,Eaten Alive,horror
3176,62463,Raining Stones,comedy drama
3177,25934,"To Sir, with Love",drama
3178,101383,With Byrd at the South Pole,documentary
3179,14181,Boiler Room,crime drama thriller
3180,10385,Hanging Up,comedy drama
3181,2787,Pitch Black,action science_fiction thriller
3182,2069,The Whole Nine Yards,comedy crime
3183,61416,Beautiful People,comedy drama war
3184,79515,Black Tar Heroin: The Dark End of the Street,documentary
3185,14839,Blue Collar,crime drama
3186,42186,Bluebeard,mystery thriller
3187,28978,The Circus,comedy drama
3188,901,City Lights,comedy drama romance
3189,25010,The Flamingo Kid,comedy drama romance
3190,36208,A Dog's Life,comedy
3191,10098,The Kid,comedy drama
3192,18264,The Man from Laramie,western
3193,291861,The Wild McCullochs,drama romance
3194,33374,Class Reunion,comedy
3195,43368,The Big Trees,romance western
3196,127602,Happy Go Lovely,comedy music romance
3197,2155,Reindeer Games,thriller
3198,11004,Wonder Boys,comedy drama
3199,25212,Deterrence,action drama mystery thriller
3200,36048,Judy Berlin,comedy drama
3201,139,Mifune,comedy drama romance
3202,210307,The Waiting Game,comedy
3203,47816,3 Strikes,action comedy romance
3204,20682,Chain of Fools,action comedy crime
3205,25166,Drowning Mona,comedy crime mystery
3206,1831,The Next Best Thing,comedy
3207,10416,What Planet Are You From?,comedy drama romance science_fiction
3208,14271,Beyond the Mat,documentary
3209,4816,Ghost Dog: The Way of the Samurai,crime drama
3210,19958,The Year My Voice Broke,drama foreign romance
3211,28569,Splendor in the Grass,drama romance
3212,2193,My Tutor,comedy drama romance
3213,64871,The Legend of Lobo,adventure family
3214,54575,The Killing of Sister George,comedy drama
3215,11016,Key Largo,crime drama thriller
3216,23020,Jail Bait,action crime thriller
3217,54195,It Happened Here,drama war
3218,139058,I'll Never Forget What's'isname,comedy drama
3219,20423,For All Mankind,documentary
3220,10839,Cross of Iron,action drama history war
3221,36489,Bride of the Monster,horror science_fiction
3222,24481,Born Yesterday,comedy drama romance
3223,11296,Birdy,drama history
3224,61651,And God Created Woman,comedy drama romance
3225,28172,Blood Feast,horror
3226,57855,"Charlie, the Lonesome Cougar",adventure family
3227,28180,Color Me Blood Red,horror
3228,14280,Never Cry Wolf,action adventure drama
3229,72086,The Night Visitor,crime horror
3230,149687,The Perils of Pauline,comedy
3231,29478,A Raisin in the Sun,drama romance
3232,28177,Two Thousand Maniacs!,horror
3233,64166,Brown's Requiem,action drama mystery thriller
3234,73642,The Closer You Get,comedy foreign romance
3235,2067,Mission to Mars,science_fiction
3236,622,The Ninth Gate,horror mystery thriller
3237,110666,Condo Painting,documentary
3238,28463,East/West,drama
3239,12186,Defending Your Life,comedy drama fantasy
3240,20283,Breaking Away,comedy drama
3241,5693,Hoosiers,drama family
3242,287,Bull Durham,comedy romance
3243,968,Dog Day Afternoon,crime drama thriller
3244,838,American Graffiti,comedy drama
3245,16958,The Asphalt Jungle,action crime drama thriller
3246,3114,The Searchers,western
3247,31938,The Devil's Brigade,action war
3248,12501,The Big Country,drama romance western
3249,22650,Any Number Can Win,crime drama romance
3250,31618,Betrayed,action drama romance thriller
3251,42232,Bound for Glory,music
3252,15873,The Bridge at Remagen,action history war
3253,26928,Buck and the Preacher,action comedy western
3254,68427,Daughters of the Dust,drama romance
3255,25392,Destination Moon,science_fiction
3256,67455,The Fantastic Night,
3257,22178,Hangmen Also Die!,drama history thriller war
3258,48213,The Ogre,drama
3259,35412,On the Beach,drama romance science_fiction
3260,43463,Railroaded!,drama thriller
3261,59939,Slaves to the Underground,comedy drama music
3262,159727,Song of Freedom,
3263,244151,Big Fella,
3264,8333,The Taking of Pelham One Two Three,action adventure crime thriller
3265,19259,Volunteers,comedy
3266,820,JFK,drama history thriller
3267,11718,Who's Harry Crumb?,comedy crime mystery
3268,8989,Harry and the Hendersons,comedy family fantasy
3269,32031,Let's Get Harry,action adventure
3270,58048,Shanghai Surprise,adventure
3271,26827,Who's That Girl,comedy
3272,11157,She-Devil,comedy
3273,28370,Date With an Angel,comedy fantasy romance science_fiction
3274,918,Blind Date,comedy romance
3275,61178,Nadine,action comedy romance
3276,11176,The Muppet Movie,adventure comedy family
3277,14900,The Great Muppet Caper,comedy crime family
3278,11899,The Muppets Take Manhattan,comedy family romance
3279,36536,Sesame Street Presents Follow That Bird,adventure comedy family music
3280,18890,We're Back! A Dinosaur's Story,animation family science_fiction
3281,19736,Baby: Secret of the Lost Legend,action adventure family fantasy science_fiction
3282,123047,Turtle Diary,comedy drama romance
3283,24575,Raise the Titanic,action drama thriller
3284,16535,Titanic,action drama romance
3285,10971,A Night to Remember,action drama history
3286,23928,Captain Horatio Hornblower R.N.,action adventure drama war
3287,31336,The Carriers Are Waiting,drama foreign romance
3288,462,Erin Brockovich,drama
3289,9532,Final Destination,horror
3290,117259,Soft Fruit,
3291,78231,Babymother,drama music tv_movie
3292,2383,The Bear,adventure drama family
3293,25503,Impact,drama mystery thriller
3294,53879,Love Is a Many-Splendored Thing,drama romance
3295,1396,Mirror,drama history
3296,11570,The Crimson Pirate,action adventure comedy
3297,1541,Thelma & Louise,adventure crime drama thriller
3298,150043,Something For Everyone,
3299,17443,...And Justice for All,crime drama mystery thriller
3300,8469,Animal House,comedy
3301,27995,She's Gotta Have It,comedy romance
3302,36739,School Daze,comedy drama
3303,925,Do the Right Thing,drama
3304,41823,Mo' Better Blues,drama romance
3305,1713,Jungle Fever,drama romance
3306,26170,Coogan's Bluff,action crime drama thriller
3307,30547,The Champ,drama family
3308,54825,Creature Comforts,animation comedy family
3309,13939,Death Wish,action crime drama thriller
3310,14373,Death Wish 2,action crime thriller
3311,24873,Death Wish 3,action crime drama thriller
3312,26263,Death Wish 4: The Crackdown,action adventure crime thriller
3313,34746,Death Wish 5: The Face of Death,action crime drama thriller
3314,996,Double Indemnity,drama mystery thriller
3315,9079,Dying Young,drama romance
3316,1496,Cool as Ice,action comedy drama music romance
3317,1498,Teenage Mutant Ninja Turtles,action adventure comedy family science_fiction
3318,1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,action adventure comedy family science_fiction
3319,1499,Teenage Mutant Ninja Turtles III,action adventure comedy family fantasy science_fiction
3320,1880,Red Dawn,action thriller
3321,33762,Band of the Hand,action crime drama
3322,103960,Born American,action drama
3323,11690,Bloodsport,action
3324,29143,Eyes of Laura Mars,drama horror mystery thriller
3325,35292,Funny Bones,comedy
3326,36652,The Good Earth,drama
3327,801,"Good Morning, Vietnam",comedy drama war
3328,104301,The Good Mother,drama romance
3329,11520,Grumpy Old Men,comedy family romance
3330,1879,Guess Who's Coming to Dinner,comedy drama romance
3331,2085,Romeo Must Die,action crime thriller
3332,13539,Here On Earth,romance
3333,16222,Whatever It Takes,comedy drama romance
3334,109479,Buddy Boy,drama romance thriller
3335,17078,The Color of Paradise,drama family
3336,37722,Waking the Dead,drama romance
3337,75892,Blood and Sand,drama romance
3338,33516,Gothic,drama fantasy horror
3339,99008,Hillbillys in a Haunted House,comedy horror music
3340,9960,Lord of the Flies,adventure drama thriller
3341,3082,Modern Times,comedy drama
3342,49338,National Lampoon's Last Resort,comedy
3343,2102,Solar Crisis,action adventure drama foreign science_fiction thriller
3344,52961,That's Life!,comedy drama
3345,12187,Heart and Souls,comedy drama fantasy romance science_fiction
3346,24748,Hud,action drama western
3347,990,The Hustler,drama
3348,1908,Inherit the Wind,drama history
3349,9764,Dersu Uzala,action adventure drama
3350,840,Close Encounters of the Third Kind,drama science_fiction
3351,39890,The City of the Dead,horror mystery
3352,42237,Jonah Who Will Be 25 in the Year 2000,
3353,26689,Retroactive,science_fiction thriller
3354,25673,A Place in the Sun,drama romance
3355,2291,Jacob's Ladder,drama horror mystery
3356,13531,Empire Records,comedy drama
3357,16620,La Bamba,drama music
3358,526,Ladyhawke,adventure drama fantasy romance
3359,13346,Lucas,comedy drama romance
3360,243,High Fidelity,comedy drama music romance
3361,10501,The Road to El Dorado,adventure animation comedy family
3362,11478,The Skulls,crime drama thriller
3363,96167,Autopsy,horror thriller
3364,24212,Devil Girl from Mars,science_fiction
3365,6644,El Dorado,western
3366,41038,The Hideous Sun Demon,horror science_fiction
3367,879,Hook,adventure comedy family fantasy
3368,32613,Horror Express,horror
3369,39406,My Chauffeur,comedy romance
3370,85689,The Son of the Sheik,action adventure drama romance
3371,31624,Torso,horror mystery thriller
3372,17529,True Grit,western
3373,40841,Roadside Prophets,action adventure comedy drama
3374,118098,Madame Sousatzka,drama music
3375,1793,Max Dugan Returns,comedy drama family
3376,11327,Midnight Express,crime drama
3377,1700,Misery,drama thriller
3378,54087,Mr. Saturday Night,comedy drama
3379,34322,Murphy's Romance,comedy romance
3380,41659,My Life,drama romance
3381,593,Solaris,adventure drama mystery science_fiction
3382,10774,Network,drama
3383,10083,No Way Out,action drama thriller
3384,29786,North Dallas Forty,comedy drama
3385,11356,The Odd Couple,comedy
3386,10747,The Outlaw Josey Wales,drama western
3387,38809,Black and White,drama
3388,10559,Frequency,crime drama science_fiction thriller
3389,20697,Ready to Rumble,action comedy drama
3390,2621,Return to Me,comedy drama romance
3391,10479,Rules of Engagement,action adventure drama history war
3392,125709,Joe Gould's Secret,drama
3393,49721,Me Myself I,comedy romance
3394,2006,"Bell, Book and Candle",comedy fantasy romance
3395,184885,The Bells,crime drama horror
3396,46625,The End of Violence,drama thriller
3397,17339,Force 10 from Navarone,action adventure thriller war
3398,26879,How to Stuff a Wild Bikini,comedy music romance
3399,11305,Mystery Train,comedy crime drama
3400,48211,Sacco & Vanzetti,crime drama history
3401,28975,Taffin,action thriller
3402,13665,Arthur,comedy drama romance
3403,12309,Bachelor Party,comedy
3404,1552,Parenthood,comedy drama family
3405,106,Predator,action adventure science_fiction thriller
3406,10333,The Prince of Tides,drama romance
3407,11027,The Postman Always Rings Twice,crime drama romance
3408,61560,Smoking / No Smoking,comedy drama
3409,123757,All the Vermeers in New York,comedy
3410,27197,An Actor's Revenge,drama
3411,10468,28 Days,comedy drama
3412,1359,American Psycho,crime drama thriller
3413,4967,Keeping the Faith,comedy
3414,31776,Where the Money is,comedy crime drama
3415,10557,East Is East,comedy
3416,27745,The Filth and the Fury,documentary music
3417,19214,Passion of Mind,drama romance
3418,46686,Third World Cop,action drama thriller
3419,71402,Coming Apart,drama
3420,13776,Diner,comedy drama
3421,26291,Shakes the Clown,action comedy
3422,10784,Cabaret,drama music romance
3423,10242,What Ever Happened to Baby Jane?,drama horror thriller
3424,27857,Prick Up Your Ears,drama
3425,16347,Auntie Mame,comedy drama
3426,4825,Guys and Dolls,comedy music romance
3427,11654,The Hunger,horror romance thriller
3428,10518,Marathon Man,thriller
3429,11977,Caddyshack,comedy
3430,18041,Gossip,drama mystery thriller
3431,14736,Love & Basketball,action comedy drama romance
3432,3536,U-571,action drama thriller war
3433,1443,The Virgin Suicides,drama romance
3434,10424,Jennifer Eight,crime drama mystery
3435,80677,The Law,drama
3436,28971,Limelight,comedy drama romance
3437,49096,Empire of Passion,drama horror romance
3438,310431,Stacy's Knights,drama
3439,40562,Committed,comedy drama
3440,9456,The Crow: Salvation,action science_fiction thriller
3441,889,The Flintstones in Viva Rock Vegas,comedy family romance science_fiction
3442,10564,Where the Heart Is,comedy drama romance
3443,15723,The Big Kahuna,comedy drama
3444,19600,Bossa Nova,comedy drama foreign romance
3445,125537,Smiling Fish & Goat On Fire,comedy romance
3446,452,The Idiots,comedy drama
3447,68170,The Last September,drama foreign romance
